Período;Convocatoria;Regional;Distrito;Nivel/Modalidad;Código de Centro;Nombre de Centro;Español;Matemáticas;Sociales;Naturales;Cantidad de estudiantes;Cantidad Femenino;Cantidad masculino;Cantidad Promovidos;Cantidad Aplazados
2024;1;08;0804;TÉCNICO PROFESIONAL;25112316;POLITECNICO PROF. RAFAELA PEREZ;55.29299363;57.33757962;55;54.38216561;630;380;250;424;206
2024;1;08;0804;TÉCNICO PROFESIONAL;25113810;POLITECNICO VITALINA GALLARDO DE ABINADER;56.02857143;60.08571429;58.8;59.34285714;140;72;68;104;36
2024;1;08;0804;TÉCNICO PROFESIONAL;25117311;POLITECNICO SIMON ANTONIO LUCIANO CASTILLO;54.22916667;56.75;53.875;55.33333333;192;112;80;128;64
2024;1;08;0804;TÉCNICO PROFESIONAL;25122216;POLITECNICO PROF. RAMONA ALTAGRACIA TEJADA MARTE;53.75;53.4893617;53.5;52.46938776;192;154;38;132;60
2024;1;08;0804;TÉCNICO PROFESIONAL;25123215;POLITECNICO PROF. PLINIO RAFAEL MARTINEZ LUZON;55.84;55.18;53.73267327;53.0990099;402;245;157;364;38
2024;1;08;0804;TÉCNICO PROFESIONAL;25130119;POLITECNICO YORYI MOREL;59.56666667;57.84126984;58.67741935;58.38709677;247;143;104;180;67
2024;1;08;0805;ACADÉMICA;25005818;SALVADOR CUCURULLO;47.35;48.8;50.65;46.25;80;40;40;36;44
2024;1;08;0805;ACADÉMICA;25005912;SANTA ANA;69.84210526;70.10526316;67.94736842;67.47368421;76;52;24;68;8
2024;1;08;0805;ACADÉMICA;25006417;PESTALOZZI;69.32;69.84;64.8;68.84;100;60;40;84;16
2024;1;08;0805;ACADÉMICA;25008933;DR. JOSE FRANCISCO PEÑA GOMEZ;51.03571429;53.3;50.73333333;50.53571429;116;53;63;40;76
2024;1;08;0805;ACADÉMICA;25012111;SANTO HERMANO MIGUEL;62.04255319;65.08510638;61.89361702;61.70212766;188;108;80;164;24
2024;1;08;0805;ACADÉMICA;25014228;ONESIMO JIMENEZ;57.86440678;59.75409836;58.28333333;56.21666667;240;135;105;148;92
2024;1;08;0805;ACADÉMICA;25016420;ROBERTO DUVERGE MEJIA;54.85714286;50;55.42857143;51.38461538;55;29;26;28;27
2024;1;08;0805;ACADÉMICA;25016715;EDUCATIVO ADVENTISTA;58.86206897;59.55172414;55.79310345;60;116;68;48;108;8
2024;1;08;0805;ACADÉMICA;25017814;DAGIA ABINADER;52.71428571;55.13333333;53.66666667;51.14285714;58;32;26;56;2
2024;1;08;0805;ACADÉMICA;25017918;INSTITUTO PEDAGOGICO  DE SANTIAGO;58.33333333;55.93333333;54.2;55.6;60;32;28;36;24
2024;1;08;0805;ACADÉMICA;25018819;INSTITUTO EVANGELICO DE SANTIAGO;67.02531646;68.18987342;67.86075949;66.82278481;316;164;152;308;8
2024;1;08;0805;ACADÉMICA;25021810;MIZORI;57.58333333;54.76923077;56.16666667;56.91666667;49;24;25;36;13
2024;1;08;0805;ACADÉMICA;25021914;INTEGRAL NUESTRA SEÑORA DE FATIMA;50.70833333;52.125;49.04166667;51.04166667;96;56;40;48;48
2024;1;08;0805;ACADÉMICA;25023112;SAGRADO CORAZON DE JESUS;67.55769231;67.88461538;66.65384615;66.17307692;208;100;108;188;20
2024;1;08;0805;ACADÉMICA;25023310;DE LA SALLE;69.22;70.92;67.4;71;200;100;100;192;8
2024;1;08;0805;ACADÉMICA;25023716;SAN FRANCISCO DE ASIS;63.33333333;66.96969697;64.75757576;65.18181818;132;76;56;120;12
2024;1;08;0805;ACADÉMICA;25027112;FRANCISCO HENRIQUEZ Y CARVAJAL;45.78947368;50.52631579;46.63157895;47.57894737;76;20;56;40;36
2024;1;08;0805;ACADÉMICA;25032937;VILLA FATIMA;48.94285714;51.63636364;48.12121212;45.11428571;136;48;88;48;88
2024;1;08;0805;ACADÉMICA;25034519;ARCA DE NOE;61.63636364;60.33333333;58.66666667;56.18181818;40;24;16;32;8
2024;1;08;0805;ACADÉMICA;25034717;PROF. ESPERANZA MILENA MARTINEZ;47.52631579;48.83928571;46.73214286;47.01724138;227;124;103;164;63
2024;1;08;0805;ACADÉMICA;25035514;PROF. ALTAGRACIA DEL CARMEN GUTIERREZ;52.47058824;56.42424242;54.15151515;52.11428571;135;77;58;84;51
2024;1;08;0805;ACADÉMICA;25102163;JARDIN DE LA INFANCIA;61.84615385;69.69230769;70;69;52;20;32;52;0
2024;1;08;0805;ACADÉMICA;25106818;NEW BILINGÜE HORIZONS DE SANTIAGO;67.83333333;69.66666667;70.33333333;69.66666667;48;20;28;44;4
2024;1;08;0805;ACADÉMICA;25108825;COLEGIO BILINGUE ELIEZER;58.33333333;56.11111111;55.22222222;56.88888889;36;16;20;36;0
2024;1;08;0805;ACADÉMICA;25110615;PROF. MERCEDES BATISTA MONTALVO;53.66666667;58.15909091;53.18181818;53.55555556;178;113;65;112;66
2024;1;08;0805;ACADÉMICA;25112811;O & M HOSTOS SCHOOL SANTIAGO, COLEGIO BILINGUE ;68.85;78.45;64.85;70.25;80;44;36;80;0
2024;1;08;0805;ACADÉMICA;25116213;POLITECNICO ERNESTO DISLA NUÑEZ;49.54545455;56.36363636;51.18181818;51.18181818;44;32;12;32;12
2024;1;08;0805;ACADÉMICA;25117115;PROF. ANA MERCEDES AYBAR;49.3880597;51.52238806;48.65671642;49.64705882;269;144;125;244;25
2024;1;08;0805;ADULTOS FORMAL;25004719;FRANCISCO ARIAS;55.9047619;52.73913043;55.7826087;53.59090909;29;14;15;20;9
2024;1;08;0805;ADULTOS FORMAL;25006024;TELESFORO REYNOSO;52.68965517;56.73333333;52.13333333;51.56666667;32;15;17;22;10
2024;1;08;0805;ADULTOS FORMAL;25006722;JUAN OVIDIO PAULINO;54.13953488;55.05263158;52.69230769;52.93023256;52;21;31;32;20
2024;1;08;0805;ADULTOS FORMAL;25011918;EUGENIO MARIA DE HOSTOS - CECARA;51.27272727;52.08695652;49.56521739;50.26086957;34;19;15;19;15
2024;1;08;0805;ADULTOS FORMAL;25014517;SANTO HERMANO MIGUEL;55.2;60;53;54.125;18;7;11;15;3
2024;1;08;0805;ADULTOS FORMAL;25015616;SITRACODE;56.23880597;57.26470588;54.86764706;53.89393939;80;38;42;45;35
2024;1;08;0805;ADULTOS FORMAL;25016141;CENAPEC-SANTIAGO;71.75;65.75;69.25;70;4;4;0;4;0
2024;1;08;0805;ADULTOS FORMAL;25016426;MIGUEL ANGEL JIMENEZ;58.84210526;58.15789474;52.36842105;53.84210526;22;11;11;16;6
2024;1;08;0805;ADULTOS FORMAL;25034728;MANUEL DE JESUS LUCIANO MENDEZ;50.84615385;54.76923077;49.65384615;49.42307692;30;16;14;26;4
2024;1;08;0805;ADULTOS FORMAL;25108131;FAUSTO PIMENTEL;54.27586207;53.82758621;49.13333333;51.96666667;35;11;24;20;15
2024;1;08;0805;ADULTOS FORMAL;25131919;CENTRO EDUCATIVO VIDA NUEVA;59.75;60;52.75;65;5;0;5;4;1
2024;1;08;0805;ARTES;25128210;CENTRO EDUCATIVO EN ARTES JULIO ALBERTO HERNANDEZ;53.30434783;52.56521739;52.85507246;51.55555556;279;177;102;116;163
2024;1;08;0805;MODALIDAD GENERAL;25006738;JUAN OVIDIO PAULINO;63.96;65.41666667;63.12244898;61.18367347;52;35;17;46;6
2024;1;08;0805;MODALIDAD GENERAL;25008933;DR. JOSE FRANCISCO PEÑA GOMEZ;56;;64;63.5;3;2;1;0;3
2024;1;08;0805;MODALIDAD GENERAL;25008970;DR. JOSE FRANCISCO PEÑA GOMEZ;61.1;63.90909091;58.7;58.3;11;6;5;10;1
2024;1;08;0805;MODALIDAD GENERAL;25014215;ONESIMO JIMENEZ;61.75862069;61.73333333;62.3;58.32258065;32;20;12;26;6
2024;1;08;0805;MODALIDAD GENERAL;25014228;ONESIMO JIMENEZ;60;83;63;65;2;2;0;1;1
2024;1;08;0805;MODALIDAD GENERAL;25016111;POLITECNICO ULISES FRANCISCO ESPAILLAT;83;63;80;70;1;1;0;1;0
2024;1;08;0805;MODALIDAD GENERAL;25016124;ULISES FRANCISCO ESPAILLAT;;;;;1;0;1;0;1
2024;1;08;0805;MODALIDAD GENERAL;25016141;CENAPEC-SANTIAGO;68.03797468;64.26666667;63.44303797;61.6;86;48;38;65;21
2024;1;08;0805;MODALIDAD GENERAL;25016420;ROBERTO DUVERGE MEJIA;57;56;60;53;1;1;0;1;0
2024;1;08;0805;MODALIDAD GENERAL;25017814;DAGIA ABINADER;;;;;2;1;1;0;2
2024;1;08;0805;MODALIDAD GENERAL;25029841;RADIO SANTA MARIA-HATO DEL YAQUE;61.61111111;59.8125;58.3125;55.33333333;25;14;11;14;11
2024;1;08;0805;MODALIDAD GENERAL;25032927;JAPON;60.59375;60.703125;59.109375;58.75384615;66;39;27;61;5
2024;1;08;0805;MODALIDAD GENERAL;25034737;PROF. ESPERANZA MILENA MARTINEZ;59.5;56.43243243;57.83783784;56.44444444;39;28;11;36;3
2024;1;08;0805;MODALIDAD GENERAL;25035330;ANA LUISA GUTIERREZ;64;63.92592593;59.42857143;58.66666667;29;21;8;26;3
2024;1;08;0805;MODALIDAD GENERAL;25079738;ISMAEL DE LOS SANTOS ;64.88235294;59.5625;60.58823529;59.70588235;17;10;7;16;1
2024;1;08;0805;MODALIDAD GENERAL;25108140;FAUSTO PIMENTEL;61.28571429;62.42857143;59;56.80952381;22;16;6;18;4
2024;1;08;0805;MODALIDAD GENERAL;25131928;CENTRO EDUCATIVO VIDA NUEVA   ;58;70;66.5;63;2;0;2;2;0
2024;1;08;0805;TÉCNICO PROFESIONAL;25002615;INSTITUTO POLITECNICO NUESTRA SEÑORA DE LAS MERCEDES;68.9875;69.625;66.525;68.29012346;642;566;76;588;54
2024;1;08;0805;TÉCNICO PROFESIONAL;25004749;POLITECNICO HERMANA JOSEFINA SERRANO;56.15151515;59.16666667;55.43939394;57.1969697;264;152;112;176;88
2024;1;08;0805;TÉCNICO PROFESIONAL;25007034;POLITECNICO PASTOR ABAJO;53.20338983;55.96610169;51.28333333;53.77777778;241;141;100;184;57
2024;1;08;0805;TÉCNICO PROFESIONAL;25016111;POLITECNICO ULISES FRANCISCO ESPAILLAT;53.82857143;58.46969697;54.07462687;53.94366197;274;137;137;153;121
2024;1;08;0805;TÉCNICO PROFESIONAL;25017918;INSTITUTO PEDAGOGICO  DE SANTIAGO;66.14285714;67.14285714;68.28571429;66.57142857;28;16;12;28;0
2024;1;08;0805;TÉCNICO PROFESIONAL;25021914;INTEGRAL NUESTRA SEÑORA DE FATIMA;60.73684211;61.68421053;60.05263158;58.78947368;76;40;36;60;16
2024;1;08;0805;TÉCNICO PROFESIONAL;25100615;MADRE TERESA DE CALCUTA - FE Y ALEGRIA;53.43181818;54.84444444;54.63636364;52.90909091;177;113;64;128;49
2024;1;08;0805;TÉCNICO PROFESIONAL;25103810;POLITECNICO PADRE ZEGRI;65.94252874;65.86206897;65.40229885;66.52873563;348;216;132;336;12
2024;1;08;0805;TÉCNICO PROFESIONAL;25110318;POLITECNICO ALTAGRACIA IGLESIAS DE LORA;57.984375;58.83333333;57.57142857;56.96850394;507;325;182;408;99
2024;1;08;0805;TÉCNICO PROFESIONAL;25116213;POLITECNICO ERNESTO DISLA NUÑEZ;54.44444444;58.56944444;56.65753425;55.62162162;291;243;48;236;55
2024;1;08;0805;TÉCNICO PROFESIONAL;25116510;POLITECNICO PROF. YSABEL ROSALBA TORREZ RODRIGUEZ;56.53521127;58.52112676;57.28169014;57.18055556;285;133;152;188;97
2024;1;08;0805;TÉCNICO PROFESIONAL;25130217;POLITECNICO PROF. JUAN EMILIO BOSCH GAVIÑO;59.38709677;59.89655172;58.42352941;57.96666667;355;229;126;172;183
2024;1;08;0806;ACADÉMICA;25019918;INSTITUTO IBERIA;70.02173913;74.45652174;67.65217391;72.15217391;184;88;96;156;28
2024;1;08;0806;ACADÉMICA;25021518;MIGUEL DE CERVANTES SAAVEDRA;50.28571429;49.42857143;51.28571429;51;29;4;25;12;17
2024;1;08;0806;ACADÉMICA;25025310;SUPERACION;61.84210526;60.21052632;59.94736842;60.10526316;76;32;44;52;24
2024;1;08;0806;ACADÉMICA;25031144;VILLA VERDE;45.93333333;49.62068966;49.13793103;46.96666667;118;38;80;48;70
2024;1;08;0806;ACADÉMICA;25031442;MARTINA MERCEDES ZOUAIN;57.21875;59.4;59.80645161;57.83333333;123;73;50;104;19
2024;1;08;0806;ACADÉMICA;25031816;GURABO AL MEDIO;52.09090909;50.69565217;52.45454545;50;89;49;40;44;45
2024;1;08;0806;ACADÉMICA;25034022;JACAGUA ADENTRO;48.91666667;50.58333333;50.41666667;52.16666667;48;16;32;24;24
2024;1;08;0806;ACADÉMICA;25038019;RAFAEL BIENVENIDO BETANCES;58.15151515;56.78787879;60.54545455;63.27272727;132;92;40;116;16
2024;1;08;0806;ACADÉMICA;25071216;JOSE ANTONIO PAULINO;56.19047619;54.23809524;58.47619048;55.95238095;84;68;16;72;12
2024;1;08;0806;ACADÉMICA;25072735;TEODORO DE JESUS PARRA;46;52;50.25;46.125;32;8;24;28;4
2024;1;08;0806;ACADÉMICA;25086711;INSTITUTO DE ESTUDIOS AVANZADOS;63.53125;65.6875;63.6875;64.71875;128;88;40;100;28
2024;1;08;0806;ACADÉMICA;25090419;HOLY TRINITY SCHOOL;61.55555556;64.77777778;66;60.44444444;36;16;20;28;8
2024;1;08;0806;ACADÉMICA;25092912;SAN JUAN BAUTISTA;67.75;70.25;61.875;67.25;32;16;16;24;8
2024;1;08;0806;ACADÉMICA;25106610;EPISCOPAL LA ANUNCIACION;64.77272727;66.29545455;63.31818182;66.77272727;176;96;80;168;8
2024;1;08;0806;ACADÉMICA;25107853;CENTRO PEDAGOGICO ESLABONES UNIVERSAL;58.8;59;51;53.2;20;8;12;20;0
2024;1;08;0806;ACADÉMICA;25107871;CASA CUNA MIS PASITOS;55;56.52941176;54.47058824;57.47058824;68;20;48;68;0
2024;1;08;0806;ACADÉMICA;25128913;POLITECNICO PROF. ANA GLORIA DE LA CRUZ DE ESTRELLA;59.85185185;58.62962963;55.25925926;57.59259259;216;140;76;152;64
2024;1;08;0806;ADULTOS FORMAL;25015116;TEOFILO DE JESUS GARCIA HERNANDEZ;57.47368421;65.52631579;60.52631579;57.10526316;20;9;11;12;8
2024;1;08;0806;ADULTOS FORMAL;25031720;RADIO SANTA MARIA - GURABO;56.33333333;56.33333333;52.20833333;54.45833333;38;13;25;23;15
2024;1;08;0806;ADULTOS FORMAL;25031829;GURABO AL MEDIO;55.48148148;59;54.81481481;51.2962963;33;9;24;26;7
2024;1;08;0806;ADULTOS FORMAL;25072013;FORMACION INTEGRAL LABORAL;55.18181818;56.7;54.3;52.81818182;15;7;8;9;6
2024;1;08;0806;ADULTOS FORMAL;25078215;GURABO ABAJO;49.64285714;52.04761905;47.66666667;47.23809524;43;21;22;33;10
2024;1;08;0806;MODALIDAD GENERAL;25024747;SANTIAGO GUZMAN ESPAILLAT;63.97959184;67.52;64.68;59.71428571;51;27;24;47;4
2024;1;08;0806;MODALIDAD GENERAL;25031442;MARTINA MERCEDES ZOUAIN;60;62;;65;1;1;0;0;1
2024;1;08;0806;MODALIDAD GENERAL;25031730;RADIO SANTA MARIA - GURABO;61.7;61.36666667;60.06451613;58.60344828;73;49;24;47;26
2024;1;08;0806;MODALIDAD GENERAL;25031816;GURABO AL MEDIO;;;71;;1;1;0;0;1
2024;1;08;0806;MODALIDAD GENERAL;25071216;JOSE ANTONIO PAULINO;;66;65;63;1;0;1;0;1
2024;1;08;0806;TÉCNICO PROFESIONAL;25031432;POLITECNICO MARTINA MERCEDES ZOUAIN;60.3255814;60.16470588;58.74117647;59.8372093;342;236;106;240;102
2024;1;08;0806;TÉCNICO PROFESIONAL;25031442;MARTINA MERCEDES ZOUAIN;57.6984127;56.52307692;55.13636364;57.3125;258;160;98;192;66
2024;1;08;0806;TÉCNICO PROFESIONAL;25128913;POLITECNICO PROF. ANA GLORIA DE LA CRUZ DE ESTRELLA;61.56756757;63.08108108;60.40540541;62.43243243;148;88;60;120;28
2024;1;08;0807;ACADÉMICA;25040226;PEDRO MARIA ESPAILLAT;53.87820513;54.5;54.61437908;53.01948052;619;440;179;553;66
2024;1;08;0807;ACADÉMICA;25040234;PEDRO MARIA ESPAILLAT;49.16666667;52.66666667;47;52.5;24;16;8;20;4
2024;1;08;0807;ACADÉMICA;25040713;EVANGELICO PASTOR FRANCISCO ANTONIO;53;51.625;52.3125;49.34375;128;68;60;120;8
2024;1;08;0807;ACADÉMICA;25040817;JULIA ESPINAL;45.64705882;45.52941176;46.17647059;45.41176471;68;44;24;60;8
2024;1;08;0807;ACADÉMICA;25040911;PLATON;57.64285714;58.92857143;55.25;54.32142857;112;72;40;80;32
2024;1;08;0807;ACADÉMICA;25041035;CRUZ CORTES CRUZ ;49.92307692;52.53846154;52.15384615;51.92307692;52;36;16;48;4
2024;1;08;0807;ACADÉMICA;25041639;LA LOMOTA;48.33333333;49.5;50.16666667;48.16666667;24;12;12;12;12
2024;1;08;0807;ACADÉMICA;25108924;ROSA DUARTE;37;41.5;36;38;5;4;1;4;1
2024;1;08;0807;ACADÉMICA;25110219;ISIDRO SANTOS;48.94444444;52.88235294;51.94117647;49.47058824;69;17;52;68;1
2024;1;08;0807;ADULTOS FORMAL;25039910;JOSE MARIA IMBERT;51.88888889;54.06666667;55.625;52.61111111;22;13;9;15;7
2024;1;08;0807;ADULTOS FORMAL;25042134;MINERVA ALTAGRACIA RODRIGUEZ IZQUIERDO;50.375;50.95833333;48.41666667;50.45833333;25;17;8;22;3
2024;1;08;0807;MODALIDAD GENERAL;25039939;JOSE MARIA IMBERT;55.88888889;56.22222222;55.66666667;56.7037037;27;22;5;22;5
2024;1;08;0807;MODALIDAD GENERAL;25040234;PEDRO MARIA ESPAILLAT;;65;69;61;1;0;1;0;1
2024;1;08;0807;MODALIDAD GENERAL;25040713;EVANGELICO PASTOR FRANCISCO ANTONIO;68;;57;60;1;0;1;0;1
2024;1;08;0807;MODALIDAD GENERAL;25042124;MINERVA ALTAGRACIA RODRIGUEZ IZQUIERDO;56.3;57.4;58.6;58.6;10;8;2;10;0
2024;1;08;0807;MODALIDAD GENERAL;25110219;ISIDRO SANTOS;53;63;60;60;1;0;1;1;0
2024;1;08;0808;ACADÉMICA;25077018;SAN PIO X - SEMINARIO MENOR;60.6;65.08;64.12;62.48;100;0;100;72;28
2024;1;08;0808;ACADÉMICA;25111111;CRISTIANO FUENTE DE SALVACION;55.9;55.125;52.275;54.775;160;72;88;132;28
2024;1;08;0808;ACADÉMICA;25117717;POLITECNICO PROF. MILAGROS CELESTE ARIAS;49.15;53.58974359;48.41025641;49.23076923;157;68;89;48;109
2024;1;08;0808;ADULTOS FORMAL;25048726;BLANCA MASCARO;57.61538462;61.38461538;55.30769231;53.84615385;14;9;5;13;1
2024;1;08;0808;ADULTOS FORMAL;25087710;FIDEL JORGE SANCHEZ ;49.68181818;55.80952381;48.56521739;50.65217391;25;12;13;20;5
2024;1;08;0808;MODALIDAD GENERAL;25048930;MERCEDES PEÑA;60.93814433;61.11702128;59.83;57.34408602;113;53;60;80;33
2024;1;08;0808;TÉCNICO PROFESIONAL;25048911;POLITECNICO MERCEDES PEÑA;55.77922078;58.08;54.94594595;56.53246753;303;177;126;136;167
2024;1;08;0808;TÉCNICO PROFESIONAL;25117717;POLITECNICO PROF. MILAGROS CELESTE ARIAS;56.76666667;56.39344262;56.08333333;56.41269841;244;158;86;185;59
2024;1;08;0809;ACADÉMICA;25025414;COLEGIO EVANGELICO TAMBORIL;56.33333333;57.16666667;55.66666667;54.33333333;24;8;16;24;0
2024;1;08;0809;ACADÉMICA;25064715;DOÑA ELENA;55.42857143;52.5;57.21428571;50.14285714;56;32;24;28;28
2024;1;08;0809;ACADÉMICA;25065012;TAMBORIL;43.78947368;46.6;45.8;42.94736842;78;36;42;24;54
2024;1;08;0809;ACADÉMICA;25066335;JUAN EVANGELISTA CESPEDES RODRIGUEZ;53.55555556;55.66666667;52.44444444;53.88888889;36;24;12;32;4
2024;1;08;0809;ACADÉMICA;25066579;PROF. FRANCISCO ANTONIO VASQUEZ;55.86666667;54.96666667;54.16666667;58.53333333;120;60;60;112;8
2024;1;08;0809;ACADÉMICA;25102361;OASIS CHRISTIAN SCHOOL;72.82608696;75.73913043;68.91304348;71.60869565;92;56;36;92;0
2024;1;08;0809;ACADÉMICA;25120110;POLITECNICO DR. JOSE DE JESUS JIMENEZ ALMONTE;53.34482759;57.73214286;53.19642857;53.94827586;228;126;102;148;80
2024;1;08;0809;ACADÉMICA;25127617;PROF. EUGENIO DE JESUS MARCANO FONDEUR;51.81666667;54.4;52.21666667;52.65;240;132;108;140;100
2024;1;08;0809;ADULTOS FORMAL;25064413;SERGIO AUGUSTO HERNANDEZ;56.84;57.72;54.12;54.48;25;8;17;24;1
2024;1;08;0809;MODALIDAD GENERAL;25064823;BRAULIO PAULINO;66;66;66;65;1;1;0;1;0
2024;1;08;0809;MODALIDAD GENERAL;25064833;BRAULIO PAULINO;61.68627451;60.43877551;59.72277228;57.17647059;105;72;33;94;11
2024;1;08;0809;MODALIDAD GENERAL;25064842;BRAULIO PAULINO;61.78082192;60.66197183;60.15714286;57.71232877;94;47;47;68;26
2024;1;08;0809;MODALIDAD GENERAL;25066038;DR. JOSE FRANCISCO PEÑA GOMEZ;61.35714286;63.17857143;59.75;58.53571429;28;22;6;28;0
2024;1;08;0809;TÉCNICO PROFESIONAL;25064819;POLITECNICO BRAULIO PAULINO;61.14179104;64.27067669;62.19548872;61.42537313;534;394;140;476;58
2024;1;08;0810;ACADÉMICA;25069125;MILAGROS HERNANDEZ;42.28571429;44.88888889;42.27777778;39.71428571;78;4;74;36;42
2024;1;08;0810;ACADÉMICA;25069134;MILAGROS HERNANDEZ;48.32307692;49.78461538;49.51181102;48.64122137;518;290;228;336;182
2024;1;08;0810;ACADÉMICA;25069418;PROF. ERCILIA PEPIN ESTRELLA;48.90909091;53.19047619;49.2;49.16666667;87;74;13;52;35
2024;1;08;0810;ACADÉMICA;25118419;PROF. APOLINAR TORIBIO;47.88095238;50.85714286;49.95238095;47.97619048;168;116;52;112;56
2024;1;08;0810;ADULTOS FORMAL;25068913;FERNANDO VALERIO;53.5625;50.55555556;50.52777778;50.58823529;49;30;19;31;18
2024;1;08;0810;ADULTOS FORMAL;25070727;JOSE IGNACIO MENDOZA REYES;52.85;56.33333333;52.61904762;50.6;23;7;16;18;5
2024;1;08;0810;MODALIDAD GENERAL;25068913;FERNANDO VALERIO;73;60;53;57;1;1;0;1;0
2024;1;08;0810;MODALIDAD GENERAL;25068956;FERNANDO VALERIO;59.84210526;59.38888889;58.26315789;59;20;8;12;18;2
2024;1;08;0810;MODALIDAD GENERAL;25068965;FERNANDO VALERIO;61.95238095;63.27272727;60.22727273;60.0952381;23;17;6;20;3
2024;1;08;0810;MODALIDAD GENERAL;25069116;MILAGROS HERNANDEZ;67;;53;63;1;1;0;0;1
2024;1;08;0810;MODALIDAD GENERAL;25069125;MILAGROS HERNANDEZ;60;70;63;80;1;1;0;1;0
2024;1;08;0810;MODALIDAD GENERAL;25070737;JOSE IGNACIO MENDOZA REYES;58.21052632;58.73684211;57.44444444;54.15789474;19;14;5;17;2
2024;1;08;0810;MODALIDAD GENERAL;25118114;POLITECNICO LISENDRA ENINIA GERMOSEN FONDEUR;63;61;58;55;1;1;0;1;0
2024;1;08;0810;TÉCNICO PROFESIONAL;25118114;POLITECNICO LISENDRA ENINIA GERMOSEN FONDEUR;56.01904762;56.32380952;56.43269231;53.34259259;422;304;118;340;82
2024;1;09;0901;ACADÉMICA;27002215;CENTRO EDUCATIVO EN ARTES PROF. JUAN DE JESUS REYES;56.13636364;55.6744186;53.75;53.84444444;176;119;57;116;60
2024;1;09;0901;ACADÉMICA;27003512;ANA DELIA JORGE;54.73684211;52.94736842;54.47368421;55.05263158;76;44;32;32;44
2024;1;09;0901;ACADÉMICA;27003710;ENRIQUILLO;51.19354839;50.625;49.96875;49.625;127;72;55;96;31
2024;1;09;0901;ACADÉMICA;27004111;LOS QUERUBINES;65.75510204;66.7755102;66.34693878;66.14285714;196;112;84;172;24
2024;1;09;0901;ACADÉMICA;27004413;SANTA TERESITA;64.34782609;67.41304348;64.82608696;64.2826087;184;112;72;172;12
2024;1;09;0901;ACADÉMICA;27005232;LEONIDAS RICARDO ROMAN;57.73684211;58;56.26315789;55.15789474;77;57;20;48;29
2024;1;09;0901;ACADÉMICA;27006611;CESAR NICOLAS PENSON;53.63157895;55.5;51.5;51.05;75;40;35;64;11
2024;1;09;0901;ACADÉMICA;27007314;TAITABON;51;58.16666667;58.33333333;54.83333333;24;12;12;16;8
2024;1;09;0901;ACADÉMICA;27007347;TAITABON;32;31;31;39;5;1;4;0;5
2024;1;09;0901;ACADÉMICA;27008517;ORLANDO MARTINEZ HOWLEY;58.75;60.62068966;58.64285714;61.1;115;70;45;80;35
2024;1;09;0901;ACADÉMICA;27010117;DR. JOSE FRANCISCO PEÑA GOMEZ;56.21621622;57.87179487;57.43243243;54.6097561;154;109;45;116;38
2024;1;09;0901;ACADÉMICA;27034915;PROF. PORFIRIO GUTIERREZ;59.5;59.97297297;58.5;57.93939394;138;92;46;73;65
2024;1;09;0901;ACADÉMICA;27036210;EUGENIO MARIA DE HOSTOS;53.16666667;53.625;53.54166667;50.5;96;60;36;52;44
2024;1;09;0901;ADULTOS FORMAL;27000520;PAUL PERCY HARRIS;53.66666667;57.38095238;51.23809524;51.42857143;22;8;14;21;1
2024;1;09;0901;ADULTOS FORMAL;27000819;PERICLES BIENVENIDO DISLA;51.11111111;58.22222222;52.11111111;53.77777778;9;5;4;9;0
2024;1;09;0901;ADULTOS FORMAL;27002624;JUAN ISIDRO PEREZ;55.47368421;56.89473684;51.1;55.15789474;21;10;11;18;3
2024;1;09;0901;ADULTOS FORMAL;27007921;GUATAPANAL;72.85714286;63.71428571;72.71428571;88.28571429;8;6;2;7;1
2024;1;09;0901;ADULTOS FORMAL;27027723;FE Y ESPERANZA;77.125;80;77.5;71.625;11;0;11;8;3
2024;1;09;0901;ARTES;27002215;CENTRO EDUCATIVO EN ARTES PROF. JUAN DE JESUS REYES;51.25;48.625;51.8;50.66666667;35;15;20;16;19
2024;1;09;0901;MODALIDAD GENERAL;27002228;PROF. JUAN DE JESUS REYES;62.32;64.60869565;59.96153846;60;26;13;13;21;5
2024;1;09;0901;MODALIDAD GENERAL;27002631;PROGRAMA EDUCATIVO PREPARA TU FUTURO;62.06818182;61.70454545;57.77272727;58.11363636;45;33;12;42;3
2024;1;09;0901;MODALIDAD GENERAL;27002640;JUAN ISIDRO PEREZ ;65.54761905;66.06976744;60.6744186;60.72093023;43;28;15;38;5
2024;1;09;0901;MODALIDAD GENERAL;27007933;ORLANDO MARTINEZ HOWLEY;88.31818182;79.40909091;89.63636364;82.27272727;22;9;13;22;0
2024;1;09;0901;MODALIDAD GENERAL;27010117;DR. JOSE FRANCISCO PEÑA GOMEZ;66;69;64;65;1;1;0;1;0
2024;1;09;0901;MODALIDAD GENERAL;27010128;DR. JOSE FRANCISCO PEÑA GOMEZ   ;60.38461538;63.07692308;60.53846154;58.23076923;14;8;6;13;1
2024;1;09;0901;MODALIDAD GENERAL;27027714;FE Y ESPERANZA;77.66666667;80;94.33333333;63.66666667;3;0;3;3;0
2024;1;09;0901;MODALIDAD GENERAL;27028812;CENAPEC - MAO;67;68;63;48;1;1;0;1;0
2024;1;09;0901;MODALIDAD GENERAL;27034915;PROF. PORFIRIO GUTIERREZ;60;77;66;;1;1;0;0;1
